5.656854,0.000000
5.656826,0.017763
5.656743,0.035525
5.656603,0.053287
5.656408,0.071049
5.656157,0.088810
5.655850,0.106570
5.655488,0.124329
5.655070,0.142086
5.654596,0.159843
5.654066,0.177597
5.653480,0.195350
5.652839,0.213101
5.652142,0.230850
5.651389,0.248597
5.650581,0.266341
5.649717,0.284083
5.648797,0.301822
5.647821,0.319558
5.646790,0.337290
5.645703,0.355020
5.644560,0.372745
5.643362,0.390468
5.642108,0.408186
5.640799,0.425900
5.639433,0.443610
5.638013,0.461316
5.636536,0.479017
5.635004,0.496714
5.633417,0.514405
5.631774,0.532092
5.630075,0.549773
5.628321,0.567449
5.626512,0.585119
5.624647,0.602784
5.622726,0.620442
5.620750,0.638094
5.618719,0.655741
5.616632,0.673380
5.614490,0.691013
5.612293,0.708639
5.610040,0.726259
5.607732,0.743871
5.605368,0.761475
5.602950,0.779073
5.600476,0.796662
5.597947,0.814244
5.595362,0.831817
5.592723,0.849383
5.590028,0.866940
5.587278,0.884488
5.584474,0.902028
5.581614,0.919559
5.578699,0.937081
5.575729,0.954593
5.572704,0.972097
5.569624,0.989590
5.566489,1.007074
5.563300,1.024548
5.560055,1.042012
5.556756,1.059465
5.553402,1.076908
5.549993,1.094341
5.546529,1.111763
5.543011,1.129173
5.539438,1.146573
5.535810,1.163961
5.532128,1.181338
5.528391,1.198703
5.524600,1.216056
5.520754,1.233398
5.516854,1.250727
5.512900,1.268044
5.508891,1.285348
5.504828,1.302640
5.500710,1.319919
5.496539,1.337185
5.492313,1.354437
5.488033,1.371676
5.483699,1.388902
5.479310,1.406114
5.474868,1.423312
5.470372,1.440497
5.465822,1.457667
5.461218,1.474822
5.456560,1.491963
5.451848,1.509090
5.447083,1.526201
5.442264,1.543297
5.437391,1.560379
5.432464,1.577444
5.427484,1.594495
5.422451,1.611529
5.417364,1.628548
5.412224,1.645550
5.407030,1.662537
5.401783,1.679507
5.396482,1.696460
5.391129,1.713397
5.385722,1.730317
5.380262,1.747219
5.374750,1.764105
5.369184,1.780973
5.363565,1.797824
5.357893,1.814656
5.352169,1.831471
5.346392,1.848268
5.340562,1.865047
5.334679,1.881807
5.328744,1.898549
5.322756,1.915272
5.316716,1.931976
5.310623,1.948661
5.304478,1.965327
5.298281,1.981973
5.292031,1.998600
5.285730,2.015207
5.279376,2.031795
5.272970,2.048362
5.266512,2.064909
5.260002,2.081436
5.253441,2.097942
5.246827,2.114428
5.240162,2.130892
5.233445,2.147336
5.226677,2.163759
5.219857,2.180160
5.212985,2.196540
5.206062,2.212898
5.199088,2.229234
5.192063,2.245548
5.184986,2.261840
5.177858,2.278110
5.170679,2.294357
5.163450,2.310582
5.156169,2.326784
5.148837,2.342963
5.141455,2.359119
5.134022,2.375251
5.126538,2.391361
5.119004,2.407446
5.111419,2.423508
5.103784,2.439546
5.096099,2.455560
5.088363,2.471550
5.080578,2.487515
5.072742,2.503456
5.064856,2.519372
5.056920,2.535264
5.048934,2.551130
5.040899,2.566971
5.032814,2.582787
5.024679,2.598577
5.016494,2.614342
5.008261,2.630081
4.999977,2.645794
4.991645,2.661481
4.983263,2.677142
4.974832,2.692776
4.966352,2.708384
4.957824,2.723965
4.949246,2.739519
4.940619,2.755046
4.931944,2.770546
4.923220,2.786019
4.914448,2.801464
4.905627,2.816882
4.896758,2.832272
4.887840,2.847634
4.878874,2.862968
4.869861,2.878273
4.860799,2.893551
4.851689,2.908799
4.842531,2.924019
4.833326,2.939211
4.824073,2.954373
4.814772,2.969506
4.805424,2.984610
4.796029,2.999684
4.786586,3.014729
4.777096,3.029744
4.767559,3.044729
4.757975,3.059685
4.748344,3.074610
4.738667,3.089504
4.728942,3.104369
4.719171,3.119202
4.709354,3.134005
4.699490,3.148777
4.689579,3.163518
4.679623,3.178228
4.669620,3.192906
4.659571,3.207553
4.649476,3.222169
4.639336,3.236752
4.629149,3.251304
4.618917,3.265823
4.608640,3.280311
4.598317,3.294766
4.587949,3.309188
4.577535,3.323578
4.567076,3.337935
4.556573,3.352260
4.546024,3.366551
4.535431,3.380809
4.524792,3.395034
4.514110,3.409225
4.503382,3.423382
4.492611,3.437506
4.481795,3.451596
4.470935,3.465652
4.460030,3.479674
4.449082,3.493661
4.438090,3.507614
4.427054,3.521532
4.415975,3.535416
4.404852,3.549265
4.393685,3.563079
4.382475,3.576857
4.371222,3.590601
4.359926,3.604309
4.348587,3.617981
4.337205,3.631618
4.325781,3.645219
4.314313,3.658784
4.302803,3.672313
4.291251,3.685806
4.279656,3.699262
4.268019,3.712682
4.256340,3.726066
4.244620,3.739412
4.232857,3.752722
4.221052,3.765995
4.209206,3.779230
4.197319,3.792429
4.185390,3.805590
4.173419,3.818713
4.161408,3.831799
4.149356,3.844847
4.137262,3.857857
4.125128,3.870829
4.112953,3.883763
4.100738,3.896659
4.088482,3.909516
4.076186,3.922334
4.063850,3.935114
4.051473,3.947856
4.039057,3.960558
4.026601,3.973221
4.014105,3.985845
4.001570,3.998430
3.988995,4.010975
3.976381,4.023481
3.963727,4.035947
3.951035,4.048373
3.938303,4.060759
3.925533,4.073106
3.912724,4.085412
3.899877,4.097678
3.886991,4.109903
3.874066,4.122088
3.861104,4.134233
3.848103,4.146336
3.835065,4.158399
3.821988,4.170420
3.808874,4.182401
3.795723,4.194340
3.782534,4.206238
3.769307,4.218095
3.756044,4.229910
3.742743,4.241683
3.729406,4.253414
3.716032,4.265104
3.702621,4.276751
3.689173,4.288356
3.675690,4.299919
3.662170,4.311440
3.648614,4.322918
3.635022,4.334353
3.621394,4.345746
3.607730,4.357096
3.594031,4.368402
3.580297,4.379666
3.566527,4.390887
3.552722,4.402064
3.538882,4.413198
3.525007,4.424288
3.511097,4.435335
3.497153,4.446338
3.483174,4.457297
3.469161,4.468213
3.455113,4.479084
3.441032,4.489911
3.426916,4.500694
3.412767,4.511432
3.398585,4.522126
3.384368,4.532775
3.370119,4.543380
3.355836,4.553940
3.341520,4.564455
3.327171,4.574925
3.312789,4.585349
3.298375,4.595729
3.283928,4.606063
3.269448,4.616352
3.254937,4.626596
3.240393,4.636793
3.225818,4.646945
3.211210,4.657052
3.196571,4.667112
3.181900,4.677126
3.167199,4.687094
3.152465,4.697016
3.137701,4.706892
3.122906,4.716721
3.108080,4.726504
3.093223,4.736240
3.078336,4.745929
3.063419,4.755572
3.048471,4.765168
3.033493,4.774717
3.018486,4.784218
3.003448,4.793673
2.988381,4.803080
2.973285,4.812440
2.958159,4.821752
2.943004,4.831017
2.927820,4.840235
2.912607,4.849404
2.897366,4.858526
2.882095,4.867600
2.866797,4.876625
2.851470,4.885603
2.836115,4.894533
2.820732,4.903414
2.805321,4.912247
2.789883,4.921032
2.774417,4.929768
2.758924,4.938455
2.743404,4.947094
2.727856,4.955684
2.712282,4.964225
2.696681,4.972717
2.681053,4.981160
2.665399,4.989554
2.649718,4.997899
2.634012,5.006194
2.618279,5.014441
2.602521,5.022637
2.586737,5.030784
2.570927,5.038882
2.555093,5.046930
2.539232,5.054928
2.523347,5.062876
2.507437,5.070775
2.491503,5.078623
2.475543,5.086422
2.459560,5.094170
2.443552,5.101868
2.427520,5.109515
2.411464,5.117113
2.395384,5.124659
