5.000000,-3.000000
4.950000,-2.550000
4.900000,-2.100000
4.850000,-1.650000
4.800000,-1.200000
4.750000,-0.750000
4.700000,-0.300000
4.650000,0.150000
4.600000,0.600000
4.550000,1.050000
4.500000,1.500000
4.450000,1.950000
4.400000,2.400000
4.350000,2.850000
4.300000,3.300000
4.250000,3.750000
4.200000,4.200000
4.150000,4.650000
4.100000,5.100000
4.050000,5.550000
4.000000,6.000000
5.000000,-3.000000
4.550000,-2.550000
4.100000,-2.100000
3.650000,-1.650000
3.200000,-1.200000
2.750000,-0.750000
2.300000,-0.300000
1.850000,0.150000
1.400000,0.600000
0.950000,1.050000
0.500000,1.500000
0.050000,1.950000
-0.400000,2.400000
-0.850000,2.850000
-1.300000,3.300000
-1.750000,3.750000
-2.200000,4.200000
-2.650000,4.650000
-3.100000,5.100000
-3.550000,5.550000
-4.000000,6.000000
